,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 70/96, 71/00, 99/01 in 17/03), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja pripraviti letno poročilo.

Na osnovi oddanih letnih poročil smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz industrijskih obratov, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu, obratu s katerim upravlja zavezanec in o letnih količinah izpuščenih snovi v zrak iz posameznega obrata. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
0,,Podatki o zavezancu,,,,,Podatki,o obratu,,Podatki o emisijah v zrak,
1,Leto poročanja,Naziv zavezanca,Naslov zavezanca,Poštna številka,Ime pošte,Naselje obrata,Ulica obrata,Hišna št.obrata,Občina obrata,Onesnažilo,Letna količina [Kg]
51,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,32,CELJE,alkilalkoholi,99
52,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,32,CELJE,amonijak (NH3),9
53,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,32,CELJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",64
54,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,32,CELJE,ocetna kislina (C2H4O2),4
55,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,32,CELJE,ogljikov dioksid (CO2),380593
56,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,32,CELJE,ogljikov monoksid (CO),2118
57,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,32,CELJE,skupni prah,21
58,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,CELJE,IPAVČEVA ULICA,32,CELJE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",145
59,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,ŽALEC,2-butanon (C4H8O),611
60,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,ŽALEC,aceton (C3H8O),1000
61,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,ŽALEC,alkani (razen metana),125
62,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,ŽALEC,alkilalkoholi,5420
63,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,ŽALEC,cikloheksanon (C6H10O),69
64,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,ŽALEC,etilacetat (C4H8O2),38
65,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,ŽALEC,etilbenzen (C8H10),9
66,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,ŽALEC,"hlapne organske spojine, razen metana",264962
67,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,ŽALEC,ksilen (C8H10),145
68,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,ŽALEC,tetrakloreten (C2Cl4),321
69,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,ŽALEC,toluen (C7H9),210167
70,2003,"AERO, kemična, grafična in papirna industrija, d.d.",IPAVČEVA ULICA 32,3000,CELJE,ŠEMPETER V SAVINJ. DOLINI,TOVARNIŠKA CESTA,23,ŽALEC,trikloreten (C2HCl3),3
71,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,2-butanon (C4H8O),0.7
72,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,alkani (razen metana),1504.3
73,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,alkilalkoholi,0.25
74,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",135.76
75,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1487.2
76,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,"fluor in njegove spojine, izražene kot HF",40.91
77,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,"hlapne organske spojine, razen metana",135.33
78,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,"kositer in njegove spojine, izražene kot Sn",8.87
79,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,ksilen (C8H10),0.77
80,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,ogljikov monoksid (CO),3294.1
81,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,"silicijev dioksid, v obliki kristalinskega prahu, SiO2",13.2
82,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,skupni prah,244.51
83,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,stiren (C8H8),1.74
84,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,"svinec in njegove spojine, izražene kot Pb",2.53
85,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,toluen (C7H9),1.83
86,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,"trdni delci, manjši od 10 mikrometrov",9.7
87,2003,"AET TOLMIN, DRUŽBA ZA PROIZVODNJO AVTOELEKTRIČNIH VŽIGALNIH SISTEMOV IN TEHNIČNE KERAMIKE D.O.O.",POLJUBINJ 89A,5220,TOLMIN,POLJUBINJ,POLJUBINJ,89,TOLMIN,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",330.1
88,2003,AGIS ZAVORE D.O.O.,RAJŠPOVA ULICA 16,2250,PTUJ,PTUJ,RAJŠPOVA ULICA,16,PTUJ,ogljikov monoksid (CO),72
89,2003,AGIS ZAVORE D.O.O.,RAJŠPOVA ULICA 16,2250,PTUJ,PTUJ,RAJŠPOVA ULICA,16,PTUJ,"organske spojine, izražene kot skupni organski ogljik (TOC)",296
90,2003,AGIS ZAVORE D.O.O.,RAJŠPOVA ULICA 16,2250,PTUJ,PTUJ,RAJŠPOVA ULICA,16,PTUJ,skupni prah,44
91,2003,"AGROMEHANIKA, PROIZVODNJA IN TRGOVINA KRANJ D.D.",HRASTJE 52 A,4001,KRANJ,KRANJ,,,KRANJ,alkilalkoholi,804.6
92,2003,"AGROMEHANIKA, PROIZVODNJA IN TRGOVINA KRANJ D.D.",HRASTJE 52 A,4001,KRANJ,KRANJ,,,KRANJ,ksilen (C8H10),2591.9
93,2003,"AGROMEHANIKA, PROIZVODNJA IN TRGOVINA KRANJ D.D.",HRASTJE 52 A,4001,KRANJ,KRANJ,,,KRANJ,skupni prah,500.9
94,2003,"AGROMEHANIKA, PROIZVODNJA IN TRGOVINA KRANJ D.D.",HRASTJE 52 A,4001,KRANJ,KRANJ,,,KRANJ,trimetilbenzen (C9H12),831.2
95,2003,"AGRORUŠE PROIZVODNJA, TRGOVINA IN STORITVE, D.O.O.",TOVARNIŠKA CESTA 27,2342,RUŠE,RUŠE,TOVARNIŠKA CESTA,51,RUŠE,"hlapne organske spojine, razen metana",0
96,2003,"AGRORUŠE PROIZVODNJA, TRGOVINA IN STORITVE, D.O.O.",TOVARNIŠKA CESTA 27,2342,RUŠE,RUŠE,TOVARNIŠKA CESTA,51,RUŠE,skupni prah,6.457
97,2003,"AKRIPOL, PROIZVODNJA IN PREDELAVA POLIMEROV, d.d.",PRIJATELJEVA CESTA 11,8210,TREBNJE,TREBNJE,PRIJATELJEVA CESTA,11,TREBNJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",78
98,2003,"AKRIPOL, PROIZVODNJA IN PREDELAVA POLIMEROV, d.d.",PRIJATELJEVA CESTA 11,8210,TREBNJE,TREBNJE,PRIJATELJEVA CESTA,11,TREBNJE,metilmetakrilat (C5H8O2),1278.2
99,2003,"AKRIPOL, PROIZVODNJA IN PREDELAVA POLIMEROV, d.d.",PRIJATELJEVA CESTA 11,8210,TREBNJE,TREBNJE,PRIJATELJEVA CESTA,11,TREBNJE,mravljična kislina (CH2O2),0.9
100,2003,"AKRIPOL, PROIZVODNJA IN PREDELAVA POLIMEROV, d.d.",PRIJATELJEVA CESTA 11,8210,TREBNJE,TREBNJE,PRIJATELJEVA CESTA,11,TREBNJE,ogljikov monoksid (CO),0
101,2003,"AKRIPOL, PROIZVODNJA IN PREDELAVA POLIMEROV, d.d.",PRIJATELJEVA CESTA 11,8210,TREBNJE,TREBNJE,PRIJATELJEVA CESTA,11,TREBNJE,skupni prah,246.2
102,2003,"AKRIPOL, PROIZVODNJA IN PREDELAVA POLIMEROV, d.d.",PRIJATELJEVA CESTA 11,8210,TREBNJE,TREBNJE,PRIJATELJEVA CESTA,11,TREBNJE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",159
103,2003,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,KOPER,"dušikovi oksidi (NO in NO2), izraženi kot NO2",20304.27
104,2003,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,KOPER,"krom in njegove spojine, izražene kot Cr",0.047
105,2003,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,KOPER,"organske spojine, izražene kot skupni organski ogljik (TOC)",29.46
106,2003,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,KOPER,"selen in njegove spojine, izražene kot Se",7.92
107,2003,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,KOPER,skupni prah,89.78
108,2003,ALCAN TOMOS D.O.O.,ŠMARSKA CESTA 4,6000,KOPER,KOPER,ŠMARSKA CESTA,4,KOPER,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",23.73
109,2003,ALPOS D.D.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA LEONA DOBROTINŠKA,2,ŠENTJUR PRI CELJU,"fluor in njegove spojine, izražene kot HF",1.82
110,2003,ALPOS D.D.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA LEONA DOBROTINŠKA,2,ŠENTJUR PRI CELJU,"organske spojine, izražene kot skupni organski ogljik (TOC)",0.00523
111,2003,ALPOS D.D.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA LEONA DOBROTINŠKA,2,ŠENTJUR PRI CELJU,skupni prah,88.37
112,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",2.4
113,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"antimon in njegove spojine, izražene kot Sb",0
114,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,arzen in njegove spojine (As),0
115,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"baker in njegove spojine, izražene kot Cu",0.0112
116,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,cink in njegove spojine (Zn),0
117,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"dušikovi oksidi (NO in NO2), izraženi kot NO2",240
118,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"fluor in njegove spojine, izražene kot HF",0
119,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"kadmij in njegove spojine, izražene kot Cd",0
120,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"kobalt in njegove spojine, izražene kot Co",0
121,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"kositer in njegove spojine, izražene kot Sn",0
122,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"krom in njegove spojine, izražene kot Cr",0
123,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"mangan in njegove spojine, izražene kot Mn",0
124,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"nikelj in njegove spojine, izražene kot Ni",0.04
125,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,ogljikov monoksid (CO),80
126,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"organske spojine, izražene kot skupni organski ogljik (TOC)",14
127,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),3.2e-06
128,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,skupni prah,2.4
129,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"svinec in njegove spojine, izražene kot Pb",0.08
130,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"talij in njegove spojine, izražene kot Tl",0
131,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"vanadij in njegove spojine, izražene kot V",0
132,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"živo srebro in njegove spojine, izražene kot Hg",0
133,2003,ALPOS EKOLOŠKA PEČ D.O.O.,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,27,ŠENTJUR PRI CELJU,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
134,2003,ALPOS MIZARSKA PROIZVODNJA D.O.O,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA LEONA DOBROTINŠKA,2,ŠENTJUR PRI CELJU,lesni prah v respirabilni obliki,0.91
135,2003,ALPOS MIZARSKA PROIZVODNJA D.O.O,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA LEONA DOBROTINŠKA,2,ŠENTJUR PRI CELJU,"organske spojine, izražene kot skupni organski ogljik (TOC)",1475.3
136,2003,ALPOS MIZARSKA PROIZVODNJA D.O.O,CESTA LEONA DOBROTINŠKA 2,3230,ŠENTJUR,ŠENTJUR,CESTA LEONA DOBROTINŠKA,2,ŠENTJUR PRI CELJU,skupni prah,4.44
137,2003,"ALUMAR,LITJE LAHKIH KOVIN D.O.O.",VOLČE 5,6256,KOŠANA,VOLČE,VOLČE,5,PIVKA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",40
138,2003,"ALUMAR,LITJE LAHKIH KOVIN D.O.O.",VOLČE 5,6256,KOŠANA,VOLČE,VOLČE,5,PIVKA,ogljikov monoksid (CO),0.5
139,2003,ALUMINIJ OPREMA PODJETJE KOVINSKIH IN DRUGIH KONSTRUKCIJ D.D.,KOMEN 129,6223,KOMEN,KOMEN,KOMEN,129,KOMEN,skupni prah,3566.16
140,2003,ALUPAK PODJETJE ZA PROIZVODNJO OPLEMENITENIH FOLIJ D.O.O.,PARTIZANSKA ULICA 38,2310,SLOVENSKA BISTRICA,SLOVENSKA BISTRICA,PARTIZANSKA ULICA,38,SLOVENSKA BISTRICA,"hlapne organske spojine, razen metana",414635
141,2003,"AMBA CO., D.O.O.",LESKOŠKOVA CESTA 11,1000,LJUBLJANA,LJUBLJANA,LESKOŠKOVA CESTA,11,LJUBLJANA,alkilalkoholi,50732
142,2003,"AMBA CO., D.O.O.",LESKOŠKOVA CESTA 11,1000,LJUBLJANA,LJUBLJANA,LESKOŠKOVA CESTA,11,LJUBLJANA,etilacetat (C4H8O2),12418
143,2003,"APNENEC D.O.O., PROIZVODNJA APNENČEVE MOKE",KOLODVORSKA CESTA 5,1420,TRBOVLJE,ZIDANI MOST,ZIDANI MOST,21,LAŠKO,skupni prah,3418.8
144,2003,"AQUASAVA, TEKSTILNA TOVARNA IN TRGOVINA, D.O.O.",GORENJESAVSKA CESTA 12,4000,KRANJ,KRANJ,GORENJESAVSKA CESTA,12,KRANJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",9443.24
145,2003,"AQUASAVA, TEKSTILNA TOVARNA IN TRGOVINA, D.O.O.",GORENJESAVSKA CESTA 12,4000,KRANJ,KRANJ,GORENJESAVSKA CESTA,12,KRANJ,ogljikov dioksid (CO2),6587206
146,2003,"AQUASAVA, TEKSTILNA TOVARNA IN TRGOVINA, D.O.O.",GORENJESAVSKA CESTA 12,4000,KRANJ,KRANJ,GORENJESAVSKA CESTA,12,KRANJ,ogljikov monoksid (CO),2590.49
147,2003,"AQUASAVA, TEKSTILNA TOVARNA IN TRGOVINA, D.O.O.",GORENJESAVSKA CESTA 12,4000,KRANJ,KRANJ,GORENJESAVSKA CESTA,12,KRANJ,"organske spojine, izražene kot skupni organski ogljik (TOC)",79.61
148,2003,"AQUASAVA, TEKSTILNA TOVARNA IN TRGOVINA, D.O.O.",GORENJESAVSKA CESTA 12,4000,KRANJ,KRANJ,GORENJESAVSKA CESTA,12,KRANJ,skupni prah,1540.2
149,2003,"AQUASAVA, TEKSTILNA TOVARNA IN TRGOVINA, D.O.O.",GORENJESAVSKA CESTA 12,4000,KRANJ,KRANJ,GORENJESAVSKA CESTA,12,KRANJ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",3660.56
150,2003,AQUASET D.D.,LETALIŠKA CESTA 15,1001,LJUBLJANA,ŠTORE,ŽELEZARSKA CESTA,3,ŠTORE,amonijak (NH3),3.884
151,2003,AQUASET D.D.,LETALIŠKA CESTA 15,1001,LJUBLJANA,ŠTORE,ŽELEZARSKA CESTA,3,ŠTORE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",830.45
152,2003,AQUASET D.D.,LETALIŠKA CESTA 15,1001,LJUBLJANA,ŠTORE,ŽELEZARSKA CESTA,3,ŠTORE,ogljikov dioksid (CO2),2316.844
153,2003,AQUASET D.D.,LETALIŠKA CESTA 15,1001,LJUBLJANA,ŠTORE,ŽELEZARSKA CESTA,3,ŠTORE,"organske spojine, izražene kot skupni organski ogljik (TOC)",437.785
154,2003,AQUASET D.D.,LETALIŠKA CESTA 15,1001,LJUBLJANA,ŠTORE,ŽELEZARSKA CESTA,3,ŠTORE,skupni prah,126.5
155,2003,"ARCONT, PROIZVODNJA BIVALNIH ENOT, D.D.",LJUTOMERSKA CESTA 29,9250,GORNJA RADGONA,GORNJA RADGONA,LJUTOMERSKA CESTA,29,GORNJA RADGONA,alkilalkoholi,17466
156,2003,"ARCONT, PROIZVODNJA BIVALNIH ENOT, D.D.",LJUTOMERSKA CESTA 29,9250,GORNJA RADGONA,GORNJA RADGONA,LJUTOMERSKA CESTA,29,GORNJA RADGONA,"hlapne organske spojine, razen metana",26664
157,2003,"ARCONT, PROIZVODNJA BIVALNIH ENOT, D.D.",LJUTOMERSKA CESTA 29,9250,GORNJA RADGONA,GORNJA RADGONA,LJUTOMERSKA CESTA,29,GORNJA RADGONA,ksilen (C8H10),30659
158,2003,"ARCONT, PROIZVODNJA BIVALNIH ENOT, D.D.",LJUTOMERSKA CESTA 29,9250,GORNJA RADGONA,GORNJA RADGONA,LJUTOMERSKA CESTA,29,GORNJA RADGONA,"spojine kroma (VI) - kalcijev kromat, stroncijev kromat, kromov (III) kromat, cinkov kromat, izraženi kot Cr",11682
159,2003,"ARCONT, PROIZVODNJA BIVALNIH ENOT, D.D.",LJUTOMERSKA CESTA 29,9250,GORNJA RADGONA,GORNJA RADGONA,LJUTOMERSKA CESTA,29,GORNJA RADGONA,trimetilbenzen (C9H12),4559
